Max Answers - None,Max Answers - 1,Max Answers - 3,Max Answers - 5,Max Answers - 10,Max Incorrect - None,Max Incorrect - 1,Max Incorrect - 3,Max Incorrect - 5,question
0.6907216494845361,0.45,0.3673469387755102,0.7014925373134329,0.7528089887640449,0.6907216494845361,0.4845360824742268,0.4845360824742268,0.6907216494845361,r2q38
0.3333333333333333,0.6666666666666666,0.2727272727272727,0.1935483870967742,0.14285714285714285,0.3333333333333333,0.13793103448275862,0.13793103448275862,0.13793103448275862,r2q39
0.5591397849462365,1.0,0.7307692307692307,0.5428571428571428,0.5909090909090909,0.5591397849462365,0.40860215053763443,0.40860215053763443,0.40860215053763443,r2q40
0.46153846153846156,0.8787878787878788,0.42028985507246375,0.35802469135802467,0.3956043956043956,0.46153846153846156,0.31868131868131866,0.31868131868131866,0.31868131868131866,r2q42
0.7526881720430108,1.0,0.8591549295774648,0.8441558441558441,0.7613636363636364,0.7526881720430108,0.6559139784946236,0.6989247311827957,0.7204301075268817,r2q43
0.6413043478260869,1.0,0.4423076923076923,0.4117647058823529,0.3218390804597701,0.6413043478260869,0.25,0.30434782608695654,0.30434782608695654,r2q44
0.7894736842105263,0.17142857142857143,0.12987012987012986,0.11494252873563218,0.10526315789473684,0.7894736842105263,0.10526315789473684,0.10526315789473684,0.10526315789473684,r2q45
0.5520833333333334,1.0,0.5945945945945946,0.5057471264367817,0.5578947368421052,0.5520833333333334,0.375,0.5520833333333334,0.5520833333333334,r2q46
0.574468085106383,1.0,0.8703703703703703,0.7272727272727273,0.6352941176470588,0.574468085106383,0.5,0.574468085106383,0.574468085106383,r2q47
0.6595744680851063,1.0,0.7017543859649122,0.5263157894736842,0.6966292134831461,0.6595744680851063,0.425531914893617,0.5319148936170213,0.6595744680851063,r2q49
