Max Answers - None,Max Answers - 1,Max Answers - 3,Max Answers - 5,Max Answers - 10,Max Incorrect - None,Max Incorrect - 1,Max Incorrect - 3,Max Incorrect - 5,question
0.9058823529411765,1.0,0.7936507936507936,0.6538461538461539,0.8470588235294118,0.9058823529411765,0.9058823529411765,0.9058823529411765,0.9058823529411765,r2q32
0.8913043478260869,0.4166666666666667,0.8125,0.8333333333333334,0.8705882352941177,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,r2q35
0.7362637362637363,0.46511627906976744,0.2702702702702703,0.7325581395348837,0.6923076923076923,0.7362637362637363,0.7362637362637363,0.7362637362637363,0.7362637362637363,r2q37
0.7628865979381443,0.45,0.3673469387755102,0.7014925373134329,0.8202247191011236,0.7628865979381443,0.7628865979381443,0.7628865979381443,0.7628865979381443,r2q38
0.8735632183908046,0.6666666666666666,1.0,0.7096774193548387,0.7380952380952381,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,r2q39
0.6774193548387096,1.0,0.7307692307692307,0.5428571428571428,0.6477272727272727,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,r2q40
0.9010989010989011,1.0,1.0,0.8518518518518519,0.9010989010989011,0.9010989010989011,0.9010989010989011,0.9010989010989011,0.9010989010989011,r2q42
0.8494623655913979,1.0,0.9295774647887324,0.9090909090909091,0.8863636363636364,0.8494623655913979,0.8494623655913979,0.8494623655913979,0.8494623655913979,r2q43
0.7282608695652174,1.0,0.4423076923076923,0.4117647058823529,0.41379310344827586,0.7282608695652174,0.7282608695652174,0.7282608695652174,0.7282608695652174,r2q44
0.5578947368421052,0.34285714285714286,0.2077922077922078,0.1839080459770115,0.4842105263157895,0.5578947368421052,0.5578947368421052,0.5578947368421052,0.5578947368421052,r2q45
0.9375,1.0,1.0,1.0,0.9473684210526315,0.9375,0.9375,0.9375,0.9375,r2q46
0.6170212765957447,1.0,0.9259259259259259,0.7727272727272727,0.6705882352941176,0.6170212765957447,0.6170212765957447,0.6170212765957447,0.6170212765957447,r2q47
0.9361702127659575,1.0,0.7894736842105263,0.6052631578947368,0.8426966292134831,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9361702127659575,r2q49
