Max Answers - None,Max Answers - 1,Max Answers - 3,Max Answers - 5,Max Answers - 10,Max Incorrect - None,Max Incorrect - 1,Max Incorrect - 3,Max Incorrect - 5,question
0.5106382978723404,0.0,0.5942028985507246,0.47674418604651164,0.5161290322580645,0.5106382978723404,0.0,0.43617021276595747,0.5106382978723404,r2q9
0.6470588235294118,1.0,0.6216216216216216,0.46551724137931033,0.3253012048192771,0.6470588235294118,0.16470588235294117,0.3176470588235294,0.3176470588235294,r2q10
0.9381443298969072,0.0,0.6379310344827587,0.8227848101265823,0.6875,0.9381443298969072,0.0,0.6804123711340206,0.6804123711340206,r2q11
0.8160919540229885,0.0,0.22448979591836735,0.2535211267605634,0.7701149425287356,0.8160919540229885,0.0,0.7701149425287356,0.8160919540229885,r2q12
0.9468085106382979,1.0,0.9397590361445783,0.8764044943820225,0.9042553191489362,0.9468085106382979,0.8297872340425532,0.8297872340425532,0.8297872340425532,r2q14
0.8631578947368421,0.6666666666666666,0.78125,0.6829268292682927,0.7526881720430108,0.8631578947368421,0.21052631578947367,0.5894736842105263,0.7368421052631579,r2q15
0.8297872340425532,1.0,0.6282051282051282,0.5384615384615384,0.7340425531914894,0.8297872340425532,0.5212765957446809,0.5212765957446809,0.5212765957446809,r2q18
0.797752808988764,1.0,1.0,0.8142857142857143,0.7441860465116279,0.797752808988764,0.6404494382022472,0.6404494382022472,0.6404494382022472,r2q19
0.6770833333333334,0.6666666666666666,0.8333333333333334,0.7738095238095238,0.6914893617021277,0.6770833333333334,0.6770833333333334,0.6770833333333334,0.6770833333333334,r2q20
0.9387755102040817,1.0,1.0,0.968421052631579,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,r2q21
0.9239130434782609,1.0,0.8208955223880597,0.85,0.8695652173913043,0.9239130434782609,0.31521739130434784,0.8695652173913043,0.8695652173913043,r2q23
0.5434782608695652,0.0,0.43137254901960786,0.3235294117647059,0.5747126436781609,0.5434782608695652,0.0,0.2391304347826087,0.3695652173913043,r2q25
0.9603960396039604,1.0,0.8969072164948454,0.9405940594059405,0.9603960396039604,0.9603960396039604,0.8613861386138614,0.8613861386138614,0.9603960396039604,r2q26
0.9891304347826086,0.6521739130434783,0.3220338983050847,0.3717948717948718,0.6630434782608695,0.9891304347826086,0.16304347826086957,0.31521739130434784,0.7608695652173914,r2q27
0.6914893617021277,0.42857142857142855,0.9090909090909091,0.704225352112676,0.5952380952380952,0.6914893617021277,0.5319148936170213,0.5319148936170213,0.5319148936170213,r2q30
0.9795918367346939,1.0,0.7384615384615385,0.7073170731707317,0.7448979591836735,0.9795918367346939,0.7448979591836735,0.9795918367346939,0.9795918367346939,r2q31
0.8823529411764706,1.0,0.6666666666666666,0.6025641025641025,0.5529411764705883,0.8823529411764706,0.49411764705882355,0.5529411764705883,0.5529411764705883,r2q32
0.7065217391304348,0.0,0.5,0.5606060606060606,0.6705882352941176,0.7065217391304348,0.0,0.40217391304347827,0.6195652173913043,r2q35
0.7802197802197802,1.0,0.581081081081081,0.7325581395348837,0.6923076923076923,0.7802197802197802,0.6923076923076923,0.6923076923076923,0.6923076923076923,r2q37
0.6907216494845361,0.7,0.7346938775510204,0.8656716417910447,0.7528089887640449,0.6907216494845361,0.6907216494845361,0.6907216494845361,0.6907216494845361,r2q38
0.6781609195402298,0.6666666666666666,0.2727272727272727,0.1935483870967742,0.5238095238095238,0.6781609195402298,0.13793103448275862,0.5057471264367817,0.5057471264367817,r2q39
0.7956989247311828,1.0,0.6730769230769231,0.5,0.5909090909090909,0.7956989247311828,0.3763440860215054,0.3763440860215054,0.5591397849462365,r2q40
0.7472527472527473,0.8787878787878788,0.8985507246376812,0.7654320987654321,0.6813186813186813,0.7472527472527473,0.6813186813186813,0.6813186813186813,0.6813186813186813,r2q42
0.7096774193548387,1.0,0.8591549295774648,0.7922077922077922,0.7159090909090909,0.7096774193548387,0.6559139784946236,0.6559139784946236,0.6559139784946236,r2q43
0.6413043478260869,1.0,0.8653846153846154,0.6617647058823529,0.5747126436781609,0.6413043478260869,0.4891304347826087,0.4891304347826087,0.4891304347826087,r2q44
0.8736842105263158,1.0,0.8441558441558441,0.8850574712643678,0.8736842105263158,0.8736842105263158,0.8105263157894737,0.8736842105263158,0.8736842105263158,r2q45
0.8541666666666666,1.0,0.8783783783783784,0.7471264367816092,0.7684210526315789,0.8541666666666666,0.7604166666666666,0.7604166666666666,0.7604166666666666,r2q46
0.7127659574468085,1.0,0.9444444444444444,0.8636363636363636,0.7411764705882353,0.7127659574468085,0.6702127659574468,0.6702127659574468,0.6702127659574468,r2q47
0.9042553191489362,0.3225806451612903,0.7192982456140351,0.6578947368421053,0.8764044943820225,0.9042553191489362,0.43617021276595747,0.8297872340425532,0.9042553191489362,r2q49
